URL,Local Title,Local Title Length,Live Title,Live Title Length,Title Match,Local Description,Local Desc Length,Live Description,Live Desc Length,Desc Match,Local Canonical,Live Canonical,Local og:title,Live og:title,Local og:description,Live og:description,Local og:image,Live og:image,Local og:type,Live og:type,Local og:url,Live og:url,Local twitter:card,Live twitter:card,Local twitter:image,Live twitter:image,Local H1 Count,Live H1 Count,Local H1s,Live H1s,Local robots,Live robots,Issues
/components/speaker/resampler/,Resampler Speaker - ESPHome - Smart Home Made Simple,52,Resampler Speaker - ESPHome - Smart Home Made Simple,52,Yes,Instructions for setting up resampler speakers in ESPHome.,58,Instructions for setting up resampler speakers in ESPHome.,58,Yes,https://esphome.io/components/speaker/resampler/,,Resampler Speaker,Resampler Speaker,Instructions for setting up resampler speakers in ESPHome.,Instructions for setting up resampler speakers in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/waveform.svg,article,website,https://esphome.io/components/speaker/resampler/,https://esphome.io/components/speaker/resampler/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/waveform.svg,1,1,Resampler Speaker,Resampler Speaker,,,
/components/speaker/mixer/,Mixer Speaker - ESPHome - Smart Home Made Simple,48,Mixer Speaker - ESPHome - Smart Home Made Simple,48,Yes,Instructions for setting up mixer speakers in ESPHome.,54,Instructions for setting up mixer speakers in ESPHome.,54,Yes,https://esphome.io/components/speaker/mixer/,,Mixer Speaker,Mixer Speaker,Instructions for setting up mixer speakers in ESPHome.,Instructions for setting up mixer speakers in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/mixer.svg,article,website,https://esphome.io/components/speaker/mixer/,https://esphome.io/components/speaker/mixer/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/mixer.svg,1,1,Mixer Speaker,Mixer Speaker,,,
/components/speaker/i2s_audio/,I²S Audio Speaker - ESPHome - Smart Home Made Simple,52,I²S Audio Speaker - ESPHome - Smart Home Made Simple,52,Yes,Instructions for setting up I²S based speakers in ESPHome.,58,Instructions for setting up I²S based speakers in ESPHome.,58,Yes,https://esphome.io/components/speaker/i2s_audio/,,I²S Audio Speaker,I²S Audio Speaker,Instructions for setting up I²S based speakers in ESPHome.,Instructions for setting up I²S based speakers in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/i2s_audio.svg,article,website,https://esphome.io/components/speaker/i2s_audio/,https://esphome.io/components/speaker/i2s_audio/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/i2s_audio.svg,1,1,I²S Audio Speaker,I²S Audio Speaker,,,
/components/sn74hc595/,SN74HC595 I/O Expander (shift register) - ESPHome - Smart Home Made Simple,74,SN74HC595 I/O Expander (shift register) - ESPHome - Smart Home Made Simple,74,Yes,Instructions for setting up SN74HC595 shift registers as digital port expanders in ESPHome.,91,Instructions for setting up SN74HC595 shift registers as digital port expanders in ESPHome.,91,Yes,https://esphome.io/components/sn74hc595/,,SN74HC595 I/O Expander (shift register),SN74HC595 I/O Expander (shift register),Instructions for setting up SN74HC595 shift registers as digital port expanders in ESPHome.,Instructions for setting up SN74HC595 shift registers as digital port expanders in ESPHome.,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/sn74hc595/,https://esphome.io/components/sn74hc595/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,SN74HC595 I/O Expander (shift register),SN74HC595 I/O Expander (shift register),,,Title too long
/components/sn74hc165/,SN74HC165 I/O Expander (shift register) - ESPHome - Smart Home Made Simple,74,SN74HC165 I/O Expander (shift register) - ESPHome - Smart Home Made Simple,74,Yes,Instructions for setting up SN74HC165 shift registers as digital port expanders in ESPHome.,91,Instructions for setting up SN74HC165 shift registers as digital port expanders in ESPHome.,91,Yes,https://esphome.io/components/sn74hc165/,,SN74HC165 I/O Expander (shift register),SN74HC165 I/O Expander (shift register),Instructions for setting up SN74HC165 shift registers as digital port expanders in ESPHome.,Instructions for setting up SN74HC165 shift registers as digital port expanders in ESPHome.,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/sn74hc165/,https://esphome.io/components/sn74hc165/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,SN74HC165 I/O Expander (shift register),SN74HC165 I/O Expander (shift register),,,Title too long
/components/sml/,SML (Smart Message Language) - ESPHome - Smart Home Made Simple,63,SML (Smart Message Language) - ESPHome - Smart Home Made Simple,63,Yes,Instructions for setting up SML sensors,39,Instructions for setting up SML sensors,39,Yes,https://esphome.io/components/sml/,,SML (Smart Message Language),SML (Smart Message Language),Instructions for setting up SML sensors,Instructions for setting up SML sensors,https://esphome.io/images/logo.svg,https://esphome.io/images/sml.svg,article,website,https://esphome.io/components/sml/,https://esphome.io/components/sml/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/sml.svg,1,1,SML (Smart Message Language),SML (Smart Message Language),,,Title too long; Desc short
/components/sim800l/,Sim800L Component - ESPHome - Smart Home Made Simple,52,Sim800L Component - ESPHome - Smart Home Made Simple,52,Yes,"Instructions for setting up the SIM800L GSM module to dial, send and receive SMS in ESPHome.",92,"Instructions for setting up the SIM800L GSM module to dial, send and receive SMS in ESPHome.",92,Yes,https://esphome.io/components/sim800l/,,Sim800L Component,Sim800L Component,"Instructions for setting up the SIM800L GSM module to dial, send and receive SMS in ESPHome.","Instructions for setting up the SIM800L GSM module to dial, send and receive SMS in ESPHome.",https://esphome.io/images/logo.svg,https://esphome.io/images/sim800l.jpg,article,website,https://esphome.io/components/sim800l/,https://esphome.io/components/sim800l/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/sim800l.jpg,1,1,Sim800L Component,Sim800L Component,,,
/components/servo/,Servo Component - ESPHome - Smart Home Made Simple,50,Servo Component - ESPHome - Smart Home Made Simple,50,Yes,Instructions for setting up servos in ESPHome,45,Instructions for setting up servos in ESPHome,45,Yes,https://esphome.io/components/servo/,,Servo Component,Servo Component,Instructions for setting up servos in ESPHome,Instructions for setting up servos in ESPHome,https://esphome.io/images/logo.svg,https://esphome.io/images/servo.svg,article,website,https://esphome.io/components/servo/,https://esphome.io/components/servo/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/servo.svg,1,1,Servo Component,Servo Component,,,Desc short
/components/sensor/,Sensor Component - ESPHome - Smart Home Made Simple,51,Sensor Component - ESPHome - Smart Home Made Simple,51,Yes,Instructions for setting up sensor components in ESPHome.,57,Instructions for setting up sensor components in ESPHome.,57,Yes,https://esphome.io/components/sensor/,,Sensor Component,Sensor Component,Instructions for setting up sensor components in ESPHome.,Instructions for setting up sensor components in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/folder-open.svg,article,website,https://esphome.io/components/sensor/,https://esphome.io/components/sensor/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/folder-open.svg,1,1,Sensor Component,Sensor Component,,,
/components/sensor/zyaura/,ZyAura CO2 & Temperature & Humidity Sensor - ESPHome - Smart Home Made Simple,77,ZyAura CO2 & Temperature & Humidity Sensor - ESPHome - Smart Home Made Simple,77,Yes,"Instructions for setting up ZyAura co2, temperature and humidity monitors.",74,"Instructions for setting up ZyAura co2, temperature and humidity monitors.",74,Yes,https://esphome.io/components/sensor/zyaura/,,ZyAura CO2 & Temperature & Humidity Sensor,ZyAura CO2 & Temperature & Humidity Sensor,"Instructions for setting up ZyAura co2, temperature and humidity monitors.","Instructions for setting up ZyAura co2, temperature and humidity monitors.",https://esphome.io/images/logo.svg,https://esphome.io/images/zgm053.jpg,article,website,https://esphome.io/components/sensor/zyaura/,https://esphome.io/components/sensor/zyaura/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/zgm053.jpg,1,1,ZyAura CO2 & Temperature & Humidity Sensor,ZyAura CO2 & Temperature & Humidity Sensor,,,Title too long
/components/sensor/zio_ultrasonic/,Zio Ultrasonic Distance Sensor - ESPHome - Smart Home Made Simple,65,Zio Ultrasonic Distance Sensor - ESPHome - Smart Home Made Simple,65,Yes,Instructions for setting up the Zio Ultrasonic Distance sensor.,63,Instructions for setting up the Zio Ultrasonic Distance sensor.,63,Yes,https://esphome.io/components/sensor/zio_ultrasonic/,,Zio Ultrasonic Distance Sensor,Zio Ultrasonic Distance Sensor,Instructions for setting up the Zio Ultrasonic Distance sensor.,Instructions for setting up the Zio Ultrasonic Distance sensor.,https://esphome.io/images/logo.svg,https://esphome.io/images/zio_ultrasonic.jpg,article,website,https://esphome.io/components/sensor/zio_ultrasonic/,https://esphome.io/components/sensor/zio_ultrasonic/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/zio_ultrasonic.jpg,1,1,Zio Ultrasonic Distance Sensor,Zio Ultrasonic Distance Sensor,,,Title too long
/components/sensor/xiaomi_miscale2/,Xiaomi Miscale2 combined into Xiaomi Miscale - ESPHome - Smart Home Made Simple,79,Xiaomi Miscale2 combined into Xiaomi Miscale - ESPHome - Smart Home Made Simple,79,Yes,Xiaomi Miscale2 combined into Xiaomi Miscale,44,,,No,https://esphome.io/components/sensor/xiaomi_miscale2/,,Xiaomi Miscale2 combined into Xiaomi Miscale,Xiaomi Miscale2 combined into Xiaomi Miscale,Xiaomi Miscale2 combined into Xiaomi Miscale,,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/sensor/xiaomi_miscale2/,https://esphome.io/components/sensor/xiaomi_miscale2/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,Xiaomi Miscale2 combined into Xiaomi Miscale,Xiaomi Miscale2 combined into Xiaomi Miscale,,,Title too long; Desc short
/components/sensor/xiaomi_miscale/,Xiaomi Miscale Sensors - ESPHome - Smart Home Made Simple,57,Xiaomi Miscale Sensors - ESPHome - Smart Home Made Simple,57,Yes,Instructions for setting up Xiaomi Miscale bluetooth-based sensors in ESPHome.,78,Instructions for setting up Xiaomi Miscale bluetooth-based sensors in ESPHome.,78,Yes,https://esphome.io/components/sensor/xiaomi_miscale/,,Xiaomi Miscale Sensors,Xiaomi Miscale Sensors,Instructions for setting up Xiaomi Miscale bluetooth-based sensors in ESPHome.,Instructions for setting up Xiaomi Miscale bluetooth-based sensors in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/xiaomi_miscale.jpg,article,website,https://esphome.io/components/sensor/xiaomi_miscale/,https://esphome.io/components/sensor/xiaomi_miscale/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/xiaomi_miscale.jpg,1,1,Xiaomi Miscale Sensors,Xiaomi Miscale Sensors,,,
/components/sensor/xiaomi_lywsdcgq/,LYWSDCGQ Moved To Xiaomi BLE - ESPHome - Smart Home Made Simple,63,LYWSDCGQ Moved To Xiaomi BLE - ESPHome - Smart Home Made Simple,63,Yes,LYWSDCGQ Moved To Xiaomi BLE,28,,,No,https://esphome.io/components/sensor/xiaomi_lywsdcgq/,,LYWSDCGQ Moved To Xiaomi BLE,LYWSDCGQ Moved To Xiaomi BLE,LYWSDCGQ Moved To Xiaomi BLE,,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/sensor/xiaomi_lywsdcgq/,https://esphome.io/components/sensor/xiaomi_lywsdcgq/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,LYWSDCGQ Moved To Xiaomi BLE,LYWSDCGQ Moved To Xiaomi BLE,,,Title too long; Desc short
/components/sensor/xiaomi_hhccjcy10/,HHCCJCY10 Xiaomi MiFlora (Pink version) - ESPHome - Smart Home Made Simple,74,HHCCJCY10 Xiaomi MiFlora (Pink version) - ESPHome - Smart Home Made Simple,74,Yes,Instructions for setting up a Xiaomi MiFlora HHCCJCY10 (Pink) using ESPHome.,76,Instructions for setting up a Xiaomi MiFlora HHCCJCY10 (Pink) using ESPHome.,76,Yes,https://esphome.io/components/sensor/xiaomi_hhccjcy10/,,HHCCJCY10 Xiaomi MiFlora (Pink version),HHCCJCY10 Xiaomi MiFlora (Pink version),Instructions for setting up a Xiaomi MiFlora HHCCJCY10 (Pink) using ESPHome.,Instructions for setting up a Xiaomi MiFlora HHCCJCY10 (Pink) using ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/xiaomi_hhccjcy10.jpg,article,website,https://esphome.io/components/sensor/xiaomi_hhccjcy10/,https://esphome.io/components/sensor/xiaomi_hhccjcy10/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/xiaomi_hhccjcy10.jpg,1,1,HHCCJCY10 Xiaomi MiFlora (Pink version),HHCCJCY10 Xiaomi MiFlora (Pink version),,,Title too long
